application_id,phase_id,unmet_kind,unmet_requirement,is_clearance_conditional
cd8d6037-25d7-40a0-879c-b8d85f443f35,Approval Package,document,Formal OMB Policy Concurrence Email,False
ce6100de-f679-44c4-bd26-819ef099a5cb,Approval Package,document,Formal OMB Policy Concurrence Email,False
cfd0656a-ae45-41c2-bb82-62df6645076f,Approval Package,document,Formal OMB Policy Concurrence Email,False
d40d1207-a663-40bd-8036-287fc06ea360,Approval Package,document,Formal OMB Policy Concurrence Email,False
d6bc8012-3397-4f21-84af-61f59f658e89,Approval Package,document,Formal OMB Policy Concurrence Email,False
d74e616c-e6db-4410-9ce1-eadd02eca4e5,Approval Package,document,Formal OMB Policy Concurrence Email,False
dac3f05e-1815-4d03-8066-5aa5c1c7ff4a,Approval Package,document,Formal OMB Policy Concurrence Email,False
dcdd103d-91da-441d-bd81-3aebf0b31e37,Approval Package,document,Formal OMB Policy Concurrence Email,False
e05f17af-8550-4ebe-81d5-e3804993556c,Approval Package,document,Formal OMB Policy Concurrence Email,False
e14e3eb8-f350-403c-bee3-21868690dfe4,Approval Package,document,Formal OMB Policy Concurrence Email,False
e3b59b4d-8488-4e32-ae71-b6b3c244ef41,Approval Package,document,Formal OMB Policy Concurrence Email,False
e9225e11-2ed6-4c44-b08b-497ff585e349,Approval Package,document,Formal OMB Policy Concurrence Email,False
ec46307f-ec7b-4e65-a15e-bb1c3d360114,Approval Package,document,Formal OMB Policy Concurrence Email,False
f1ddca41-3217-44af-bcff-bc2e2fd2b710,Approval Package,document,Formal OMB Policy Concurrence Email,False
f28de1d9-0c7f-482b-be4a-37a5010395b6,Approval Package,document,Formal OMB Policy Concurrence Email,False
f641320f-8cae-452f-999f-f650d13d24ff,Approval Package,document,Formal OMB Policy Concurrence Email,False
f723aea0-4ef8-4a60-b98e-0393f346cfbd,Approval Package,document,Formal OMB Policy Concurrence Email,False
f74d0af7-eee2-4cdf-8279-b5494534de99,Approval Package,document,Formal OMB Policy Concurrence Email,False
f8750186-e249-4421-8246-abb93a6a80e2,Approval Package,document,Formal OMB Policy Concurrence Email,False
f935244b-2eac-4613-b7fa-d94d731015c5,Approval Package,document,Formal OMB Policy Concurrence Email,False
fa23b695-abaf-4991-a36c-fd3b562bca5d,Approval Package,document,Formal OMB Policy Concurrence Email,False
fb67f194-6495-46de-b313-f37e3f77892e,Approval Package,document,Formal OMB Policy Concurrence Email,False
fbca251b-1a37-4c01-bc0f-7a8f956e81fd,Approval Package,document,Formal OMB Policy Concurrence Email,False
fc8af835-194a-4fdb-a3db-750a7af79998,Approval Package,document,Formal OMB Policy Concurrence Email,False
fdf14feb-7061-4c29-b811-3421897765e1,Approval Package,document,Formal OMB Policy Concurrence Email,False
fe0d0cd6-268b-42a8-a671-88f6cf199192,Approval Package,document,Formal OMB Policy Concurrence Email,False
fe371a3a-ba6b-4f7c-83e7-60f36602e89d,Approval Package,document,Formal OMB Policy Concurrence Email,False
0181f074-ee92-420b-822d-aedfadcd4c7d,Approval Package,document,Q&A,False
08a66d07-dfe1-4225-b3d1-cf7604909b58,Approval Package,document,Q&A,False
0977ad7f-a35c-4e4e-b50b-2f1834ad5014,Approval Package,document,Q&A,False
0a7679ae-d047-49fb-9996-9c5c497a1ad5,Approval Package,document,Q&A,False
0b11ca84-a492-41e1-9fb1-7c988da310ba,Approval Package,document,Q&A,False
0b49419b-eb17-4fb1-99e2-79f58fca2b75,Approval Package,document,Q&A,False
0fbdef7a-fb36-430d-ae8d-0d34882e1c74,Approval Package,document,Q&A,False
0fcfc81f-e55a-4374-ba2b-ec37081df6d3,Approval Package,document,Q&A,False
13fbcf4d-aaac-4d6f-9c56-1c7de963b003,Approval Package,document,Q&A,False
14c27c1b-f1a4-4c07-9999-0f2cd25078ff,Approval Package,document,Q&A,False
18bf9f77-362a-405b-849c-d2c642fcd9b4,Approval Package,document,Q&A,False
1954dc33-d848-47e8-ab15-15f3194fc715,Approval Package,document,Q&A,False
19cde612-c7fa-42bf-861e-c527ab0b5b6e,Approval Package,document,Q&A,False
1ac4f92b-8b39-4081-ab13-f12d29995ba7,Approval Package,document,Q&A,False
1b0a267d-bb05-4d13-9499-9ce34b1aff6f,Approval Package,document,Q&A,False
1b4db82b-54a7-4da0-b5ae-9d677c54a565,Approval Package,document,Q&A,False
1cd11925-91b7-4110-b62f-e26f5980e336,Approval Package,document,Q&A,False
232ce729-df65-41ad-ae63-40d269cd34aa,Approval Package,document,Q&A,False
26cf0dca-fe07-4614-9ed1-cc59bbad3c76,Approval Package,document,Q&A,False
2d38b1d0-0919-4d3c-8f42-3e6c62683b50,Approval Package,document,Q&A,False
2dc270c0-27f0-4992-8602-1fbbdcafa7b0,Approval Package,document,Q&A,False
31afe2bf-4951-4d57-99ba-6394eb5711ba,Approval Package,document,Q&A,False
349f4f06-0e6c-491c-9e39-16073e2ee0f3,Approval Package,document,Q&A,False
388ac56a-d77a-47d8-a1a9-223726638ee9,Approval Package,document,Q&A,False
3be48392-7bc2-416c-9064-516e8fbca5fd,Approval Package,document,Q&A,False
41ec9d51-efde-4812-8ea6-541a7ff514a0,Approval Package,document,Q&A,False
42526f23-48f1-49b5-9fde-d5c39fb878ce,Approval Package,document,Q&A,False
4300b588-9c0e-490d-9b7f-08074583756e,Approval Package,document,Q&A,False
43f0f178-3151-4e8f-9836-5c92522c971f,Approval Package,document,Q&A,False
47d57b40-32df-4108-b2f4-9371b7251603,Approval Package,document,Q&A,False
4a9b897c-da61-4e97-a8e9-e4bc2ce93e96,Approval Package,document,Q&A,False
4ac33e36-e034-4905-bc81-18c4fb117723,Approval Package,document,Q&A,False
51573012-04dc-491f-b41a-0bb4b24efec9,Approval Package,document,Q&A,False
517d3bce-f1df-4b8a-abf5-4714d5dd0e0e,Approval Package,document,Q&A,False
5c9f465d-0d82-45dc-b417-a9f37d22aeca,Approval Package,document,Q&A,False
5d2f4ed6-f0c0-4ca8-b358-0895ecec7264,Approval Package,document,Q&A,False
60ea7851-9e7e-4105-ae9d-fdf7ee9dce7a,Approval Package,document,Q&A,False
6121bb37-1f43-4709-be1d-7e2e0e1524e4,Approval Package,document,Q&A,False
656ea06b-143e-4e04-981b-cc409f142662,Approval Package,document,Q&A,False
65abf3d1-0cd4-4d40-bcce-156a76c0a035,Approval Package,document,Q&A,False
674aac2b-0390-4171-8c9d-4c1c3c03a8e6,Approval Package,document,Q&A,False
6e11e177-b4ea-45fe-8c56-0af3e9e2e1e6,Approval Package,document,Q&A,False
7113f4e2-9519-404d-bd73-191cffcaaeb7,Approval Package,document,Q&A,False
71bd7472-26c4-4cd1-a1fd-d23bc11cf9e0,Approval Package,document,Q&A,False
71e8bdde-35a5-43a0-9ebd-53cd29bb5aed,Approval Package,document,Q&A,False
7247c6cc-a4f8-422b-a0d4-eb7023de52c4,Approval Package,document,Q&A,False
72ba07e4-1073-4c30-976b-4c6d836a7afa,Approval Package,document,Q&A,False
7359cb4b-7f34-4322-9379-448e4c4a3ebf,Approval Package,document,Q&A,False
73d073a5-d31c-49c5-8e37-9edf2f970f4b,Approval Package,document,Q&A,False
76f5cfc6-aae5-470d-bdd3-9492644e3dbd,Approval Package,document,Q&A,False
77621ac9-146a-4540-bdf2-e59e63e5278d,Approval Package,document,Q&A,False
7ae1272a-e47a-4228-aae8-7855b6737052,Approval Package,document,Q&A,False
7c66762a-21ce-4e96-a766-1b705463e62c,Approval Package,document,Q&A,False
7c9256d8-ff1b-4208-a542-9c2485ea95d7,Approval Package,document,Q&A,False
7d0bd82d-b71e-48a5-885c-0e6efbccb57b,Approval Package,document,Q&A,False
7e6ad85c-4984-4a98-87e8-574a2eebdc47,Approval Package,document,Q&A,False
80a1a128-5ef0-47ba-af5a-d9bb4be2af9f,Approval Package,document,Q&A,False
83c3e37c-2043-4d84-ba05-c305d78b230b,Approval Package,document,Q&A,False
8cb9aba6-e34e-451a-81b5-49212188a3a5,Approval Package,document,Q&A,False
9125774f-80db-44ba-a2c0-9fdcbd3deef9,Approval Package,document,Q&A,False
937936aa-d1ee-4041-8200-0d2b53c7c9b1,Approval Package,document,Q&A,False
946c3779-7558-40f6-b24b-e7f1a581f2f5,Approval Package,document,Q&A,False
96bf3ad9-99db-4a02-be53-a022ee5a272a,Approval Package,document,Q&A,False
9af9da7a-22c7-483a-a78f-b785ea1841a2,Approval Package,document,Q&A,False
9e0362bb-03dd-4149-9164-5827f02feb08,Approval Package,document,Q&A,False
a0426e42-6d70-4059-b67d-0d0135a58ba8,Approval Package,document,Q&A,False
a1720a4f-5984-4b4c-b929-d10fb071ee97,Approval Package,document,Q&A,False
a4c7e4c0-c0d3-4f12-8b13-3d259379ccdc,Approval Package,document,Q&A,False
a5380e32-3927-46eb-a048-f48664ffb809,Approval Package,document,Q&A,False
a6c8c1b0-0a39-40ae-b9cc-f00018e3e41a,Approval Package,document,Q&A,False
b2b50a67-a9c7-4796-8bbb-2885202e8cf5,Approval Package,document,Q&A,False
b4397db8-6c82-4093-8872-91cbf5698efe,Approval Package,document,Q&A,False
b58d203e-fe49-446d-8872-05ee866c51bc,Approval Package,document,Q&A,False
b8ce4b5d-b2e0-49ce-9878-2f77b5da13a3,Approval Package,document,Q&A,False
b948eef7-7d1c-44a1-bce9-264e1bd1adbd,Approval Package,document,Q&A,False
b973a0b2-97a5-4846-8396-ba03f50995ef,Approval Package,document,Q&A,False
b9d64f02-8673-49dd-892f-63a63865358e,Approval Package,document,Q&A,False
bb46787a-42bc-417f-a7b8-cdef0fda771f,Approval Package,document,Q&A,False
bc2eaa99-81ce-4727-9212-2e647e4e40a1,Approval Package,document,Q&A,False
bc598f12-3acd-4021-9163-0c01c53d11dd,Approval Package,document,Q&A,False
be09c9ac-d9b9-4370-a268-d973ec0d16f5,Approval Package,document,Q&A,False
be915209-b5be-4971-8147-6e50ee5ed395,Approval Package,document,Q&A,False
bf354cb7-af95-45ad-9efa-9e9c76184a8a,Approval Package,document,Q&A,False
c018c553-bf3d-4713-97a6-5aa5d2952c59,Approval Package,document,Q&A,False
c3046e84-add8-4311-8c2b-a4b4b454c7fd,Approval Package,document,Q&A,False
c34edfa1-113c-47c3-8443-aa98f8a984c7,Approval Package,document,Q&A,False
c7c07fe5-ac27-4296-9440-13916aa30f3a,Approval Package,document,Q&A,False
cb7441d0-c691-4dfb-b98d-a2a8f4b7e81f,Approval Package,document,Q&A,False
ccf6abde-3eae-4fb9-a473-bcf38786512f,Approval Package,document,Q&A,False
cd8d6037-25d7-40a0-879c-b8d85f443f35,Approval Package,document,Q&A,False
ce6100de-f679-44c4-bd26-819ef099a5cb,Approval Package,document,Q&A,False
cfd0656a-ae45-41c2-bb82-62df6645076f,Approval Package,document,Q&A,False
d40d1207-a663-40bd-8036-287fc06ea360,Approval Package,document,Q&A,False
d6bc8012-3397-4f21-84af-61f59f658e89,Approval Package,document,Q&A,False
d74e616c-e6db-4410-9ce1-eadd02eca4e5,Approval Package,document,Q&A,False
dac3f05e-1815-4d03-8066-5aa5c1c7ff4a,Approval Package,document,Q&A,False
dcdd103d-91da-441d-bd81-3aebf0b31e37,Approval Package,document,Q&A,False
e05f17af-8550-4ebe-81d5-e3804993556c,Approval Package,document,Q&A,False
e14e3eb8-f350-403c-bee3-21868690dfe4,Approval Package,document,Q&A,False
e3b59b4d-8488-4e32-ae71-b6b3c244ef41,Approval Package,document,Q&A,False
e9225e11-2ed6-4c44-b08b-497ff585e349,Approval Package,document,Q&A,False
ec46307f-ec7b-4e65-a15e-bb1c3d360114,Approval Package,document,Q&A,False
f1ddca41-3217-44af-bcff-bc2e2fd2b710,Approval Package,document,Q&A,False
f28de1d9-0c7f-482b-be4a-37a5010395b6,Approval Package,document,Q&A,False
f641320f-8cae-452f-999f-f650d13d24ff,Approval Package,document,Q&A,False
f723aea0-4ef8-4a60-b98e-0393f346cfbd,Approval Package,document,Q&A,False
f74d0af7-eee2-4cdf-8279-b5494534de99,Approval Package,document,Q&A,False
f8750186-e249-4421-8246-abb93a6a80e2,Approval Package,document,Q&A,False
f935244b-2eac-4613-b7fa-d94d731015c5,Approval Package,document,Q&A,False
fa23b695-abaf-4991-a36c-fd3b562bca5d,Approval Package,document,Q&A,False
fb67f194-6495-46de-b313-f37e3f77892e,Approval Package,document,Q&A,False
fbca251b-1a37-4c01-bc0f-7a8f956e81fd,Approval Package,document,Q&A,False
fc8af835-194a-4fdb-a3db-750a7af79998,Approval Package,document,Q&A,False
fdf14feb-7061-4c29-b811-3421897765e1,Approval Package,document,Q&A,False
fe0d0cd6-268b-42a8-a671-88f6cf199192,Approval Package,document,Q&A,False
fe371a3a-ba6b-4f7c-83e7-60f36602e89d,Approval Package,document,Q&A,False
0181f074-ee92-420b-822d-aedfadcd4c7d,Approval Package,document,Signed Decision Memo,False
08a66d07-dfe1-4225-b3d1-cf7604909b58,Approval Package,document,Signed Decision Memo,False
0977ad7f-a35c-4e4e-b50b-2f1834ad5014,Approval Package,document,Signed Decision Memo,False
0a7679ae-d047-49fb-9996-9c5c497a1ad5,Approval Package,document,Signed Decision Memo,False
0b11ca84-a492-41e1-9fb1-7c988da310ba,Approval Package,document,Signed Decision Memo,False
0b49419b-eb17-4fb1-99e2-79f58fca2b75,Approval Package,document,Signed Decision Memo,False
0fbdef7a-fb36-430d-ae8d-0d34882e1c74,Approval Package,document,Signed Decision Memo,False
0fcfc81f-e55a-4374-ba2b-ec37081df6d3,Approval Package,document,Signed Decision Memo,False
13fbcf4d-aaac-4d6f-9c56-1c7de963b003,Approval Package,document,Signed Decision Memo,False
14c27c1b-f1a4-4c07-9999-0f2cd25078ff,Approval Package,document,Signed Decision Memo,False
18bf9f77-362a-405b-849c-d2c642fcd9b4,Approval Package,document,Signed Decision Memo,False
1954dc33-d848-47e8-ab15-15f3194fc715,Approval Package,document,Signed Decision Memo,False
19cde612-c7fa-42bf-861e-c527ab0b5b6e,Approval Package,document,Signed Decision Memo,False
1ac4f92b-8b39-4081-ab13-f12d29995ba7,Approval Package,document,Signed Decision Memo,False
1b0a267d-bb05-4d13-9499-9ce34b1aff6f,Approval Package,document,Signed Decision Memo,False
1b4db82b-54a7-4da0-b5ae-9d677c54a565,Approval Package,document,Signed Decision Memo,False
1cd11925-91b7-4110-b62f-e26f5980e336,Approval Package,document,Signed Decision Memo,False
232ce729-df65-41ad-ae63-40d269cd34aa,Approval Package,document,Signed Decision Memo,False
26cf0dca-fe07-4614-9ed1-cc59bbad3c76,Approval Package,document,Signed Decision Memo,False
2d38b1d0-0919-4d3c-8f42-3e6c62683b50,Approval Package,document,Signed Decision Memo,False
2dc270c0-27f0-4992-8602-1fbbdcafa7b0,Approval Package,document,Signed Decision Memo,False
31afe2bf-4951-4d57-99ba-6394eb5711ba,Approval Package,document,Signed Decision Memo,False
349f4f06-0e6c-491c-9e39-16073e2ee0f3,Approval Package,document,Signed Decision Memo,False
388ac56a-d77a-47d8-a1a9-223726638ee9,Approval Package,document,Signed Decision Memo,False
3be48392-7bc2-416c-9064-516e8fbca5fd,Approval Package,document,Signed Decision Memo,False
41ec9d51-efde-4812-8ea6-541a7ff514a0,Approval Package,document,Signed Decision Memo,False
42526f23-48f1-49b5-9fde-d5c39fb878ce,Approval Package,document,Signed Decision Memo,False
4300b588-9c0e-490d-9b7f-08074583756e,Approval Package,document,Signed Decision Memo,False
43f0f178-3151-4e8f-9836-5c92522c971f,Approval Package,document,Signed Decision Memo,False
47d57b40-32df-4108-b2f4-9371b7251603,Approval Package,document,Signed Decision Memo,False
4a9b897c-da61-4e97-a8e9-e4bc2ce93e96,Approval Package,document,Signed Decision Memo,False
4ac33e36-e034-4905-bc81-18c4fb117723,Approval Package,document,Signed Decision Memo,False
51573012-04dc-491f-b41a-0bb4b24efec9,Approval Package,document,Signed Decision Memo,False
517d3bce-f1df-4b8a-abf5-4714d5dd0e0e,Approval Package,document,Signed Decision Memo,False
5c9f465d-0d82-45dc-b417-a9f37d22aeca,Approval Package,document,Signed Decision Memo,False
5d2f4ed6-f0c0-4ca8-b358-0895ecec7264,Approval Package,document,Signed Decision Memo,False
60ea7851-9e7e-4105-ae9d-fdf7ee9dce7a,Approval Package,document,Signed Decision Memo,False
6121bb37-1f43-4709-be1d-7e2e0e1524e4,Approval Package,document,Signed Decision Memo,False
656ea06b-143e-4e04-981b-cc409f142662,Approval Package,document,Signed Decision Memo,False
65abf3d1-0cd4-4d40-bcce-156a76c0a035,Approval Package,document,Signed Decision Memo,False
674aac2b-0390-4171-8c9d-4c1c3c03a8e6,Approval Package,document,Signed Decision Memo,False
6e11e177-b4ea-45fe-8c56-0af3e9e2e1e6,Approval Package,document,Signed Decision Memo,False
7113f4e2-9519-404d-bd73-191cffcaaeb7,Approval Package,document,Signed Decision Memo,False
71bd7472-26c4-4cd1-a1fd-d23bc11cf9e0,Approval Package,document,Signed Decision Memo,False
71e8bdde-35a5-43a0-9ebd-53cd29bb5aed,Approval Package,document,Signed Decision Memo,False
7247c6cc-a4f8-422b-a0d4-eb7023de52c4,Approval Package,document,Signed Decision Memo,False
72ba07e4-1073-4c30-976b-4c6d836a7afa,Approval Package,document,Signed Decision Memo,False
7359cb4b-7f34-4322-9379-448e4c4a3ebf,Approval Package,document,Signed Decision Memo,False
73d073a5-d31c-49c5-8e37-9edf2f970f4b,Approval Package,document,Signed Decision Memo,False
76f5cfc6-aae5-470d-bdd3-9492644e3dbd,Approval Package,document,Signed Decision Memo,False
77621ac9-146a-4540-bdf2-e59e63e5278d,Approval Package,document,Signed Decision Memo,False
7ae1272a-e47a-4228-aae8-7855b6737052,Approval Package,document,Signed Decision Memo,False
7c66762a-21ce-4e96-a766-1b705463e62c,Approval Package,document,Signed Decision Memo,False
7c9256d8-ff1b-4208-a542-9c2485ea95d7,Approval Package,document,Signed Decision Memo,False
7d0bd82d-b71e-48a5-885c-0e6efbccb57b,Approval Package,document,Signed Decision Memo,False
7e6ad85c-4984-4a98-87e8-574a2eebdc47,Approval Package,document,Signed Decision Memo,False
80a1a128-5ef0-47ba-af5a-d9bb4be2af9f,Approval Package,document,Signed Decision Memo,False
83c3e37c-2043-4d84-ba05-c305d78b230b,Approval Package,document,Signed Decision Memo,False
8cb9aba6-e34e-451a-81b5-49212188a3a5,Approval Package,document,Signed Decision Memo,False
9125774f-80db-44ba-a2c0-9fdcbd3deef9,Approval Package,document,Signed Decision Memo,False
937936aa-d1ee-4041-8200-0d2b53c7c9b1,Approval Package,document,Signed Decision Memo,False
946c3779-7558-40f6-b24b-e7f1a581f2f5,Approval Package,document,Signed Decision Memo,False
96bf3ad9-99db-4a02-be53-a022ee5a272a,Approval Package,document,Signed Decision Memo,False
9af9da7a-22c7-483a-a78f-b785ea1841a2,Approval Package,document,Signed Decision Memo,False
